,Filename,Summary,Title,PDF URL,Author,DOI,Published Date,Abstract,Journal Ref,Primary Category,Category,Entry ID,_merge,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
26,1705.07008v1.pdf, a lightweight regression method to inferativelypsycholinguistic properties for brazilian portuguese has been used in various apheticalproaches to natural language processingtasks such as astextsimplificationand readabilityassessment the resulting resourcecontains26874wordsinbpannotated with 1v800705071vixra thecorrelationsbetweenthepropertiesinferredareclosetothoseobtainedbyreprivatlated works,A Lightweight Regression Method to Infer Psycholinguistic Properties for Brazilian Portuguese,http://arxiv.org/pdf/1705.07008v1,"[arxiv.Result.Author('Leandro B. dos Santos'), arxiv.Result.Author('Magali S. Duran'), arxiv.Result.Author('Nathan S. Hartmann'), arxiv.Result.Author('Arnaldo Candido Jr.'), arxiv.Result.Author('Gustavo H. Paetzold'), arxiv.Result.Author('Sandra M. Aluisio')]",,2017-05-19 14:17:31+00:00,"Psycholinguistic properties of words have been used in various approaches to
Natural Language Processing tasks, such as text simplification and readability
assessment. Most of these properties are subjective, involving costly and
time-consuming surveys to be gathered. Recent approaches use the limited
datasets of psycholinguistic properties to extend them automatically to large
lexicons. However, some of the resources used by such approaches are not
available to most languages. This study presents a method to infer
psycholinguistic properties for Brazilian Portuguese (BP) using regressors
built with a light set of features usually available for less resourced
languages: word length, frequency lists, lexical databases composed of school
dictionaries and word embedding models. The correlations between the properties
inferred are close to those obtained by related works. The resulting resource
contains 26,874 words in BP annotated with concreteness, age of acquisition,
imageability and subjective frequency.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1705.07008v1,both,4,0.9804,"model, task, text, work, base, project, key, paper, feature, method","['regression', 'method', 'property', 'brazilian', 'use', 'various', 'processingtask', 'result', 'vixra', 'work']"
27,1703.10242v1.pdf, a novel approach to teaching parallel and distributed computing concepts using a memebased programming language the lolcode language has been used in a number of undergraduate computer science courses as an introductory computer science course the language has not evolved much since its original specification was developed and resembled the language used in the proposed language used for the lolcat meme which includes photos of cats with parallel and distributed lolcode applications on the subject matter the extensions enable a reductionist approach using humor is very software to scale from inexpensive lowpower parallel to the largest supercomputers,I CAN HAS SUPERCOMPUTER? A Novel Approach to Teaching Parallel and Distributed Computing Concepts Using a Meme-Based Programming Language,http://arxiv.org/pdf/1703.10242v1,"[arxiv.Result.Author('David Richie'), arxiv.Result.Author('James Ross')]",,2017-03-29 20:42:28+00:00,"A novel approach is presented to teach the parallel and distributed computing
concepts of synchronization and remote memory access. The single program
multiple data (SPMD) partitioned global address space (PGAS) model presented in
this paper uses a procedural programming language appealing to undergraduate
students. We propose that the amusing nature of the approach may engender
creativity and interest using these concepts later in more sober environments.
Specifically, we implement parallel extensions to LOLCODE within a
source-to-source compiler sufficient for the development of parallel and
distributed algorithms normally implemented using conventional high-performance
computing languages and APIs.",,cs.DC,"['cs.DC', 'cs.PL']",http://arxiv.org/abs/1703.10242v1,both,0,0.9959,"use, model, semantic, task, framework, system, word, propose, lexical, work","['novel', 'teaching', 'parallel', 'distribute', 'computing', 'concept', 'use', 'memebase', 'programming', 'lolcode', 'use', 'number', 'undergraduate', 'computer', 'science', 'course', 'computer', 'science', 'course', 'evolve', 'much', 'original', 'specification', 'develop', 'resemble', 'use', 'propose', 'use', 'include', 'photo', 'cat', 'parallel', 'distribute', 'lolcode', 'application', 'subject', 'matter', 'extension', 'enable', 'reductionist', 'use', 'humor', 'software', 'scale', 'inexpensive', 'lowpower', 'parallel', 'large', 'supercomputer']"
28,1607.04606v2.pdf, in the neural nujnetwork community collobert and weston 2008 trained on proposed to learn word embeddings using a feedcentric large unlabeled corpora are useful for many 91yearoldneuralnetwork bypredictingawordbased natural language processing tasks in this paper we show that our vectors achieve corpus making it difficult to learn good word repressive stateoftheart performanceonthesetasks our method is fast allow structure of words which is an important limitation,Enriching Word Vectors with Subword Information,http://arxiv.org/pdf/1607.04606v2,"[arxiv.Result.Author('Piotr Bojanowski'), arxiv.Result.Author('Edouard Grave'), arxiv.Result.Author('Armand Joulin'), arxiv.Result.Author('Tomas Mikolov')]",,2016-07-15 18:27:55+00:00,"Continuous word representations, trained on large unlabeled corpora are
useful for many natural language processing tasks. Popular models that learn
such representations ignore the morphology of words, by assigning a distinct
vector to each word. This is a limitation, especially for languages with large
vocabularies and many rare words. In this paper, we propose a new approach
based on the skipgram model, where each word is represented as a bag of
character $n$-grams. A vector representation is associated to each character
$n$-gram; words being represented as the sum of these representations. Our
method is fast, allowing to train models on large corpora quickly and allows us
to compute word representations for words that did not appear in the training
data. We evaluate our word representations on nine different languages, both on
word similarity and analogy tasks. By comparing to recently proposed
morphological word representations, we show that our vectors achieve
state-of-the-art performance on these tasks.",,cs.CL,"['cs.CL', 'cs.LG']",http://arxiv.org/abs/1607.04606v2,both,1,0.9927,"model, task, use, propose, write, paper, system, neural, set, base","['nujnetwork', 'community', 'train', 'propose', 'learn', 'embedding', 'use', 'feedcentric', 'large', 'unlabele', 'useful', 'many', 'task', 'paper', 'vector', 'achieve', 'make', 'difficult', 'learn', 'good', 'repressive', 'stateoftheart', 'method', 'fast', 'allow', 'structure', 'word', 'important', 'limitation']"
29,1603.08079v1.pdf, in this work we focus on the problem of grounding languageinthevisualmodality we present a novel thistypeofinferenceisfretaskforgrounded languageunderstanding we introduce a new multimodal corophobicchildsnow1972 containing ambiguous sentences we demonstrate how such a visual scene may in fact not be sufficient for a legitimate model can be adjusted to recognize a correct understanding of the relfledged interpretations of the same underevant visual content we use a new corpus lava language and vision ambiguities,Do You See What I Mean? Visual Resolution of Linguistic Ambiguities,http://arxiv.org/pdf/1603.08079v1,"[arxiv.Result.Author('Yevgeni Berzak'), arxiv.Result.Author('Andrei Barbu'), arxiv.Result.Author('Daniel Harari'), arxiv.Result.Author('Boris Katz'), arxiv.Result.Author('Shimon Ullman')]",,2016-03-26 06:49:33+00:00,"Understanding language goes hand in hand with the ability to integrate
complex contextual information obtained via perception. In this work, we
present a novel task for grounded language understanding: disambiguating a
sentence given a visual scene which depicts one of the possible interpretations
of that sentence. To this end, we introduce a new multimodal corpus containing
ambiguous sentences, representing a wide range of syntactic, semantic and
discourse ambiguities, coupled with videos that visualize the different
interpretations for each sentence. We address this task by extending a vision
model which determines if a sentence is depicted by a video. We demonstrate how
such a model can be adjusted to recognize different interpretations of the same
underlying sentence, allowing to disambiguate sentences in a unified fashion
across the different ambiguity types.","Conference on Empirical Methods in Natural Language Processing
  (EMNLP), 2015, pages 1477--1487",cs.CV,"['cs.CV', 'cs.AI', 'cs.CL']",http://arxiv.org/abs/1603.08079v1,both,2,0.9925,"system, lithium, lm, usage, sentence, user, rich, free, learn, content","['work', 'focus', 'problem', 'ground', 'present', 'novel', 'introduce', 'new', 'multimodal', 'contain', 'ambiguous', 'sentence', 'demonstrate', 'visual', 'scene', 'fact', 'sufficient', 'legitimate', 'model', 'adjust', 'recognize', 'correct', 'understanding', 'relfledge', 'interpretation', 'underevant', 'visual', 'content', 'new', 'ambiguity']"
30,1608.00789v1.pdf, new word analogy corpus for exploring embeddings of czech words word embedding is the name for techniques in nlp natural language processing the word embedding methods word2vec and glove significantly outperform other methods czech has seven cases and three genders theselanguages are highlyinflected and have a relatively free word order thecorpus is available for users in the search community it is available at httpwwwzcuczcnnorgcnnsvobiklbrychcin,New word analogy corpus for exploring embeddings of Czech words,http://arxiv.org/pdf/1608.00789v1,"[arxiv.Result.Author('Lukáš Svoboda'), arxiv.Result.Author('Tomáš Brychcín')]",,2016-08-02 12:31:06+00:00,"The word embedding methods have been proven to be very useful in many tasks
of NLP (Natural Language Processing). Much has been investigated about word
embeddings of English words and phrases, but only little attention has been
dedicated to other languages.
  Our goal in this paper is to explore the behavior of state-of-the-art word
embedding methods on Czech, the language that is characterized by very rich
morphology. We introduce new corpus for word analogy task that inspects
syntactic, morphosyntactic and semantic properties of Czech words and phrases.
We experiment with Word2Vec and GloVe algorithms and discuss the results on
this corpus. The corpus is available for the research community.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1608.00789v1,both,4,0.9931,"model, task, text, work, base, project, key, paper, feature, method","['new', 'analogy', 'corpus', 'explore', 'embedding', 'czech', 'word', 'embed', 'name', 'technique', 'embed', 'method', 'significantly', 'outperform', 'method', 'czech', 'case', 'gender', 'theselanguage', 'highlyinflecte', 'relatively', 'free', 'order', 'thecorpus', 'available', 'user', 'search', 'community', 'available']"
31,1111.5293v1.pdf, the problem of tagging in natural language processing is to find a way to tag every word in a text as a meticulous part of speech for text parsing information extraction text review and text review the basic idea is to apply a set of rules on clinical sentences and machine translation pos tagging is a very difficult task as words are ambiguous and each word can consequently be an important preprocessing task for language processing the paper describes a rule based rulebased tagger for homoeopathy clinical language,Rule based Part of speech Tagger for Homoeopathy Clinical realm,http://arxiv.org/pdf/1111.5293v1,"[arxiv.Result.Author('Sanjay K. Dwivedi'), arxiv.Result.Author('Pramod P. Sukhadeve')]",,2011-11-13 18:19:15+00:00,"A tagger is a mandatory segment of most text scrutiny systems, as it
consigned a s yntax class (e.g., noun, verb, adjective, and adverb) to every
word in a sentence. In this paper, we present a simple part of speech tagger
for homoeopathy clinical language. This paper reports about the anticipated
part of speech tagger for homoeopathy clinical language. It exploit standard
pattern for evaluating sentences, untagged clinical corpus of 20085 words is
used, from which we had selected 125 sentences (2322 tokens). The problem of
tagging in natural language processing is to find a way to tag every word in a
text as a meticulous part of speech. The basic idea is to apply a set of rules
on clinical sentences and on each word, Accuracy is the leading factor in
evaluating any POS tagger so the accuracy of proposed tagger is also conversed.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1111.5293v1,both,4,0.9954,"model, task, text, work, base, project, key, paper, feature, method","['problem', 'tag', 'find', 'way', 'tag', 'text', 'meticulous', 'part', 'speech', 'text', 'parse', 'information', 'extraction', 'text', 'review', 'text', 'review', 'basic', 'idea', 'apply', 'set', 'rule', 'clinical', 'sentence', 'machine', 'translation', 'pos', 'tag', 'difficult', 'task', 'word', 'ambiguous', 'consequently', 'important', 'preprocesse', 'task', 'paper', 'describe', 'rule', 'base', 'rulebase', 'tagger', 'clinical']"
32,1506.09107v2.pdf, a complex network approach to stylometry could boost the performance of textual classification task using a fuzzy classification strategy i show that the topological properties extracted from texts complement the traditional text classification strategy in several cases the performanceobtainedwithhybridapproaches lcscoutperformed the results obtained when only traditional or networked methods were used because the proposed model is generic the framework devised here could be used to study similar textual applications where the topology plays a pivotal role in the description of interacting agents,A complex network approach to stylometry,http://arxiv.org/pdf/1506.09107v2,[arxiv.Result.Author('Diego R. Amancio')],10.1371/journal.pone.0136076,2015-06-30 14:32:30+00:00,"Statistical methods have been widely employed to study the fundamental
properties of language. In recent years, methods from complex and dynamical
systems proved useful to create several language models. Despite the large
amount of studies devoted to represent texts with physical models, only a
limited number of studies have shown how the properties of the underlying
physical systems can be employed to improve the performance of natural language
processing tasks. In this paper, I address this problem by devising complex
networks methods that are able to improve the performance of current
statistical methods. Using a fuzzy classification strategy, I show that the
topological properties extracted from texts complement the traditional textual
description. In several cases, the performance obtained with hybrid approaches
outperformed the results obtained when only traditional or networked methods
were used. Because the proposed model is generic, the framework devised here
could be straightforwardly used to study similar textual applications where the
topology plays a pivotal role in the description of the interacting agents.","PLoS ONE 10(8): e0136076, 2015",cs.CL,['cs.CL'],http://arxiv.org/abs/1506.09107v2,both,3,0.9951,"use, method, sentence, research, classification, task, present, application, learn, model","['complex', 'network', 'stylometry', 'boost', 'performance', 'textual', 'classification', 'task', 'use', 'fuzzy', 'classification', 'strategy', 'topological', 'property', 'extract', 'complement', 'traditional', 'text', 'classification', 'strategy', 'several', 'case', 'result', 'obtain', 'traditional', 'networked', 'method', 'use', 'propose', 'model', 'generic', 'framework', 'devise', 'use', 'study', 'similar', 'textual', 'application', 'topology', 'play', 'pivotal', 'role', 'description', 'interact', 'agent']"
33,0802.4326v1.pdf, the generation of textual entailment with nlml in an intelligentiodialogue system for language learning csiec the system is based on an interactive webbased humancomputer dialogue system with natural lanentailed hypothesis it has been put into free usage in the free usage of the internet and has been enriched through the interaction between the user and the robot the generationtcid198h is true if t entails h and this relationship gte is critical to the project csiec paper,The Generation of Textual Entailment with NLML in an Intelligent Dialogue system for Language Learning CSIEC,http://arxiv.org/pdf/0802.4326v1,[arxiv.Result.Author('Jiyou Jia')],,2008-02-29 06:16:29+00:00,"This research report introduces the generation of textual entailment within
the project CSIEC (Computer Simulation in Educational Communication), an
interactive web-based human-computer dialogue system with natural language for
English instruction. The generation of textual entailment (GTE) is critical to
the further improvement of CSIEC project. Up to now we have found few
literatures related with GTE. Simulating the process that a human being learns
English as a foreign language we explore our naive approach to tackle the GTE
problem and its algorithm within the framework of CSIEC, i.e. rule annotation
in NLML, pattern recognition (matching), and entailment transformation. The
time and space complexity of our algorithm is tested with some entailment
examples. Further works include the rules annotation based on the English
textbooks and a GUI interface for normal users to edit the entailment rules.",,cs.CL,"['cs.CL', 'cs.AI', 'cs.CY']",http://arxiv.org/abs/0802.4326v1,both,2,0.9933,"system, lithium, lm, usage, sentence, user, rich, free, learn, content","['generation', 'textual', 'entailment', 'nlml', 'system', 'learn', 'csiec', 'system', 'base', 'interactive', 'webbase', 'humancomputer', 'dialogue', 'system', 'lanentaile', 'hypothesis', 'put', 'free', 'usage', 'free', 'usage', 'internet', 'enrich', 'interaction', 'user', 'robot', 'generationtcid', 'true', 'entail', 'relationship', 'gte', 'critical', 'project', 'paper']"
34,1911.02290v1.pdf, enriching conversation context in retrievalbased chatbots can be improved with pretrained transformers pretrained language models have had a resounding impact on the field of natural language processing these models consist of language models usually consist of stateoftheart models and can be used in various tasks including sequencematching and informacentric retrieval tasks we use these models to create biencoders that perform wordbyword matching over the words in the input pair and compare the resulting vectors,Enriching Conversation Context in Retrieval-based Chatbots,http://arxiv.org/pdf/1911.02290v1,"[arxiv.Result.Author('Amir Vakili Tahami'), arxiv.Result.Author('Azadeh Shakery')]",,2019-11-06 10:24:45+00:00,"Work on retrieval-based chatbots, like most sequence pair matching tasks, can
be divided into Cross-encoders that perform word matching over the pair, and
Bi-encoders that encode the pair separately. The latter has better performance,
however since candidate responses cannot be encoded offline, it is also much
slower. Lately, multi-layer transformer architectures pre-trained as language
models have been used to great effect on a variety of natural language
processing and information retrieval tasks. Recent work has shown that these
language models can be used in text-matching scenarios to create Bi-encoders
that perform almost as well as Cross-encoders while having a much faster
inference speed. In this paper, we expand upon this work by developing a
sequence matching architecture that %takes into account contexts in the
training dataset at inference time. utilizes the entire training set as a
makeshift knowledge-base during inference. We perform detailed experiments
demonstrating that this architecture can be used to further improve Bi-encoders
performance while still maintaining a relatively high inference speed.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1911.02290v1,both,1,0.9946,"model, task, use, propose, write, paper, system, neural, set, base","['enrich', 'conversation', 'context', 'retrievalbase', 'chatbot', 'improve', 'pretraine', 'transformer', 'pretraine', 'model', 'resound', 'impact', 'field', 'model', 'consist', 'model', 'usually', 'consist', 'stateoftheart', 'model', 'use', 'various', 'task', 'include', 'informacentric', 'retrieval', 'task', 'model', 'create', 'biencoder', 'perform', 'wordbyword', 'matching', 'word', 'input', 'pair', 'compare', 'result', 'vector']"
35,1909.09779v1.pdf, selfattention based endtoend hindienglish the primary target of informationdriven machine interpretation is to decipher concealed source language given that the frameworks take in interpretation in interpretation from the framework of deeplearningcomparitive analysis of human language deeplearningapproacheshavesurpassedfactualstrategiesinpracticallyallubfieldsofmt and haveturnedintothedefactotechniqueinbothscholarlyworldjustasinthebusiness asamajoraspectofthistheorywewilltalkaboutthetwospaceswheredeeplearninghasbeensignificantlyutilizedinmt,Self-attention based end-to-end Hindi-English Neural Machine Translation,http://arxiv.org/pdf/1909.09779v1,"[arxiv.Result.Author('Siddhant Srivastava'), arxiv.Result.Author('Ritu Tiwari')]",,2019-09-21 06:16:52+00:00,"Machine Translation (MT) is a zone of concentrate in Natural Language
processing which manages the programmed interpretation of human language,
starting with one language then onto the next by the PC. Having a rich research
history spreading over about three decades, Machine interpretation is a
standout amongst the most looked for after region of research in the
computational linguistics network. As a piece of this current ace's proposal,
the fundamental center examines the Deep-learning based strategies that have
gained critical ground as of late and turning into the de facto strategy in MT.
We would like to point out the recent advances that have been put forward in
the field of Neural Translation models, different domains under which NMT has
replaced conventional SMT models and would also like to mention future avenues
in the field. Consequently, we propose an end-to-end self-attention transformer
network for Neural Machine Translation, trained on Hindi-English parallel
corpus and compare the model's efficiency with other state of art models like
encoder-decoder and attention-based encoder-decoder neural models on the basis
of BLEU. We conclude this paper with a comparative analysis of the three
proposed models.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1909.09779v1,both,1,0.5533,"model, task, use, propose, write, paper, system, neural, set, base","['base', 'hindienglish', 'primary', 'target', 'machine', 'interpretation', 'decipher', 'conceal', 'source', 'give', 'framework', 'take', 'interpretation', 'interpretation', 'framework', 'analysis', 'human']"
36,1909.09482v1.pdf, the current stateoftheart natural language processing nlp neural network architectures are used in this work we 81compare the results with more traditional methods such as bag of words bow and long short term memorylstmnetworks weelucidatethenetworkarchitectures ofbertandxlnet usingclearnotationanddiagramsandcommarmentandyarnotationsand we also consider aes to be an area of nlp in which another type of dynamic network is ubiquitously used,Language models and Automated Essay Scoring,http://arxiv.org/pdf/1909.09482v1,"[arxiv.Result.Author('Pedro Uria Rodriguez'), arxiv.Result.Author('Amir Jafari'), arxiv.Result.Author('Christopher M. Ormerod')]",,2019-09-18 18:50:18+00:00,"In this paper, we present a new comparative study on automatic essay scoring
(AES). The current state-of-the-art natural language processing (NLP) neural
network architectures are used in this work to achieve above human-level
accuracy on the publicly available Kaggle AES dataset. We compare two powerful
language models, BERT and XLNet, and describe all the layers and network
architectures in these models. We elucidate the network architectures of BERT
and XLNet using clear notation and diagrams and explain the advantages of
transformer architectures over traditional recurrent neural network
architectures. Linear algebra notation is used to clarify the functions of
transformers and attention mechanisms. We compare the results with more
traditional methods, such as bag of words (BOW) and long short term memory
(LSTM) networks.",,cs.CL,"['cs.CL', 'cs.LG', 'stat.ML']",http://arxiv.org/abs/1909.09482v1,both,0,0.9923,"use, model, semantic, task, framework, system, word, propose, lexical, work","['current', 'stateoftheart', 'neural', 'network', 'architecture', 'use', 'work', 'compare', 'result', 'traditional', 'method', 'bag', 'word', 'bow', 'long', 'short', 'term', 'ofbertandxlnet', 'also', 'consider', 'area', 'type', 'dynamic', 'network', 'ubiquitously', 'use']"
37,1909.00453v2.pdf, topics to avoid demoting latent confounds in text classification we introduce a new method for representing latent confounds in text classification systems we find that asesfoundinthetrainingdataexhibits arectlabel butislesspronetousing information about theconfound the aim of this task is to discover stylistic features present in the input that are indicative of the aunaissanceby predicting both the label of the input text l1id and l2 the test set end up learning topical features 412 which are confounds of the prediction task weproposeamethod that ond language,Topics to Avoid: Demoting Latent Confounds in Text Classification,http://arxiv.org/pdf/1909.00453v2,"[arxiv.Result.Author('Sachin Kumar'), arxiv.Result.Author('Shuly Wintner'), arxiv.Result.Author('Noah A. Smith'), arxiv.Result.Author('Yulia Tsvetkov')]",,2019-09-01 19:18:44+00:00,"Despite impressive performance on many text classification tasks, deep neural
networks tend to learn frequent superficial patterns that are specific to the
training data and do not always generalize well. In this work, we observe this
limitation with respect to the task of native language identification. We find
that standard text classifiers which perform well on the test set end up
learning topical features which are confounds of the prediction task (e.g., if
the input text mentions Sweden, the classifier predicts that the author's
native language is Swedish). We propose a method that represents the latent
topical confounds and a model which ""unlearns"" confounding features by
predicting both the label of the input text and the confound; but we train the
two predictors adversarially in an alternating fashion to learn a text
representation that predicts the correct label but is less prone to using
information about the confound. We show that this model generalizes better and
learns features that are indicative of the writing style rather than the
content.",,cs.LG,"['cs.LG', 'cs.CL', 'stat.ML']",http://arxiv.org/abs/1909.00453v2,both,0,0.7343,"use, model, semantic, task, framework, system, word, propose, lexical, work","['topic', 'avoid', 'demote', 'latent', 'confound', 'text', 'classification', 'introduce', 'new', 'method', 'represent', 'latent', 'confound', 'text', 'classification', 'system', 'find', 'arectlabel', 'information', 'aim', 'task', 'discover', 'stylistic', 'feature', 'present', 'input', 'indicative', 'predict', 'label', 'input', 'text', 'i', 'test', 'set', 'end', 'learn', 'topical', 'feature', 'confound', 'prediction', 'task', 'ond']"
38,1909.01792v2.pdf, in this paper we take a languageagnosticapproachtoimprovingrecurrentneuralnetworksrnnrumelhartetal1988 which still lack the generalization and systematicity required we proposeanextensiontothevenerablelongshorttermmemoryintheformof naj najmutualgatingofthe current input and the previous output thismechanismaffords themodelling ofaricherspace ofinteractions between input and their context,Mogrifier LSTM,http://arxiv.org/pdf/1909.01792v2,"[arxiv.Result.Author('Gábor Melis'), arxiv.Result.Author('Tomáš Kočiský'), arxiv.Result.Author('Phil Blunsom')]",,2019-09-04 13:32:23+00:00,"Many advances in Natural Language Processing have been based upon more
expressive models for how inputs interact with the context in which they occur.
Recurrent networks, which have enjoyed a modicum of success, still lack the
generalization and systematicity ultimately required for modelling language. In
this work, we propose an extension to the venerable Long Short-Term Memory in
the form of mutual gating of the current input and the previous output. This
mechanism affords the modelling of a richer space of interactions between
inputs and their context. Equivalently, our model can be viewed as making the
transition function given by the LSTM context-dependent. Experiments
demonstrate markedly improved generalization on language modelling in the range
of 3-4 perplexity points on Penn Treebank and Wikitext-2, and 0.01-0.05 bpc on
four character-based datasets. We establish a new state of the art on all
datasets with the exception of Enwik8, where we close a large gap between the
LSTM and Transformer models.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1909.01792v2,both,1,0.9877,"model, task, use, propose, write, paper, system, neural, set, base","['paper', 'take', 'still', 'lack', 'generalization', 'systematicity', 'require', 'naj', 'current', 'input', 'previous', 'output', 'themodelling', 'ofaricherspace', 'ofinteraction', 'input', 'context']"
39,1908.07721v2.pdf, chinese language model has achieved excellent results in more and more natural language processing tasks however the feature extraction ability of the bidirectional long short term memory network does not achieve the best effect we present a focused attention model for the joint entityehrsand relation extraction task our model integrates wellknown2222bertlanguagemodelintojointlearningthroughdynamicrangerangeattention mechanism thus improving the feature representa however compared with the language models that benefit,Fine-tuning BERT for Joint Entity and Relation Extraction in Chinese Medical Text,http://arxiv.org/pdf/1908.07721v2,"[arxiv.Result.Author('Kui Xue'), arxiv.Result.Author('Yangming Zhou'), arxiv.Result.Author('Zhiyuan Ma'), arxiv.Result.Author('Tong Ruan'), arxiv.Result.Author('Huanhuan Zhang'), arxiv.Result.Author('Ping He')]",,2019-08-21 06:56:08+00:00,"Entity and relation extraction is the necessary step in structuring medical
text. However, the feature extraction ability of the bidirectional long short
term memory network in the existing model does not achieve the best effect. At
the same time, the language model has achieved excellent results in more and
more natural language processing tasks. In this paper, we present a focused
attention model for the joint entity and relation extraction task. Our model
integrates well-known BERT language model into joint learning through dynamic
range attention mechanism, thus improving the feature representation ability of
shared parameter layer. Experimental results on coronary angiography texts
collected from Shuguang Hospital show that the F1-score of named entity
recognition and relation classification tasks reach 96.89% and 88.51%, which
are better than state-of-the-art methods 1.65% and 1.22%, respectively.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1908.07721v2,both,4,0.9945,"model, task, text, work, base, project, key, paper, feature, method","['chinese', 'model', 'achieve', 'excellent', 'result', 'task', 'feature', 'extraction', 'ability', 'bidirectional', 'long', 'short', 'term', 'memory', 'network', 'achieve', 'good', 'effect', 'present', 'focus', 'attention', 'model', 'relation', 'extraction', 'task', 'model', 'integrate', 'wellknown', 'mechanism', 'thus', 'improve', 'feature', 'representa', 'compare', 'model', 'benefit']"
40,1908.09716v1.pdf, uniblock scoring and filtering corpuswith unicode block information it is possi                method uniblock1 toovercomethisprob bletolearnaprobabilisticmodel which is trained in a good property that blocks are unsupervised supervised manner tackles the illegal characbyorigin problem it can also be easily applied to other nlp tasks we present experimental results on sentiment analysis sa language modeling mt and removal of sentences with ille lm,uniblock: Scoring and Filtering Corpus with Unicode Block Information,http://arxiv.org/pdf/1908.09716v1,"[arxiv.Result.Author('Yingbo Gao'), arxiv.Result.Author('Weiyue Wang'), arxiv.Result.Author('Hermann Ney')]",,2019-08-26 14:55:03+00:00,"The preprocessing pipelines in Natural Language Processing usually involve a
step of removing sentences consisted of illegal characters. The definition of
illegal characters and the specific removal strategy depend on the task,
language, domain, etc, which often lead to tiresome and repetitive scripting of
rules. In this paper, we introduce a simple statistical method, uniblock, to
overcome this problem. For each sentence, uniblock generates a fixed-size
feature vector using Unicode block information of the characters. A Gaussian
mixture model is then estimated on some clean corpus using variational
inference. The learned model can then be used to score sentences and filter
corpus. We present experimental results on Sentiment Analysis, Language
Modeling and Machine Translation, and show the simplicity and effectiveness of
our method.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1908.09716v1,both,3,0.9919,"use, method, sentence, research, classification, task, present, application, learn, model","['uniblock', 'scoring', 'filter', 'information', 'train', 'good', 'property', 'block', 'unsupervise', 'supervised', 'manner', 'tackle', 'illegal', 'characbyorigin', 'problem', 'also', 'easily', 'apply', 'task', 'present', 'experimental', 'result', 'sentiment', 'analysis', 'model', 'removal', 'sentence']"
41,1908.06083v1.pdf, the detection of trolls in public fo vant to the  commurums galangarca et al 2016 and the build it break it fix itapproach are twoexamplesthatshow to emit offensive language adversarial attacks on the tay chatbot led to the developers shutting down offensive behavior on the part of humans we show that such an approach provides more robust system soverthefixingiterations such actionsyandotheroboutterances can be motivated to cause harm,Build it Break it Fix it for Dialogue Safety: Robustness from Adversarial Human Attack,http://arxiv.org/pdf/1908.06083v1,"[arxiv.Result.Author('Emily Dinan'), arxiv.Result.Author('Samuel Humeau'), arxiv.Result.Author('Bharath Chintagunta'), arxiv.Result.Author('Jason Weston')]",,2019-08-17 18:34:11+00:00,"The detection of offensive language in the context of a dialogue has become
an increasingly important application of natural language processing. The
detection of trolls in public forums (Gal\'an-Garc\'ia et al., 2016), and the
deployment of chatbots in the public domain (Wolf et al., 2017) are two
examples that show the necessity of guarding against adversarially offensive
behavior on the part of humans. In this work, we develop a training scheme for
a model to become robust to such human attacks by an iterative build it, break
it, fix it strategy with humans and models in the loop. In detailed experiments
we show this approach is considerably more robust than previous systems.
Further, we show that offensive language used within a conversation critically
depends on the dialogue context, and cannot be viewed as a single sentence
offensive detection task as in most previous work. Our newly collected tasks
and methods will be made open source and publicly available.",,cs.CL,['cs.CL'],http://arxiv.org/abs/1908.06083v1,both,3,0.9886,"use, method, sentence, research, classification, task, present, application, learn, model","['troll', 'public', 'commurum', 'fix', 'offensive', 'adversarial', 'attack', 'lead', 'developer', 'shut', 'offensive', 'behavior', 'part', 'human', 'provide', 'robust', 'system', 'motivate', 'harm']"
